Domain,Area,Element,Item,Year,Unit,Value
"Pesticides Use","Germany","Agricultural Use","Herbicides – Sulfonyl ureas","2017","t","113.35"
"Pesticides Use","Germany","Agricultural Use","Herbicides – Sulfonyl ureas","2018","t","99.04"
"Pesticides Use","Germany","Agricultural Use","Herbicides – Sulfonyl ureas","2019","t","129.74"
"Pesticides Use","Germany","Agricultural Use","Herbicides – Sulfonyl ureas","2020","t","133.56"
"Pesticides Use","Germany","Agricultural Use","Herbicides – Sulfonyl ureas","2021","t","144.62"
"Pesticides Use","Germany","Agricultural Use","Herbicides – Sulfonyl ureas","2022","t","155.47"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1990","t","1719"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1991","t","1926"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1992","t","1973"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1993","t","956"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1994","t","943"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1995","t","1316"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1996","t","1093"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1997","t","1156"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1998","t","1280"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","1999","t","1272"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2000","t","1350.81"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2001","t","1321.35"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2002","t","1361.27"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2003","t","1092.89"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2004","t","1354.68"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2005","t","1590.05"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2006","t","1678.89"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2007","t","1749.54"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2008","t","1773.4"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2009","t","1983.67"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2010","t","1692.03"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2011","t","1954.24"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2012","t","1922.08"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2013","t","1918.43"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2014","t","2400.37"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2015","t","2526.81"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2016","t","2351.9"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2017","t","2179.56"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2018","t","1859.97"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2019","t","1704.45"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2020","t","1712.59"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2021","t","1873.89"
"Pesticides Use","Germany","Agricultural Use","Fung & Bact – Triazoles, diazoles","2022","t","2192.52"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1990","t","1910"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1991","t","2392"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1992","t","2912"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1993","t","2293"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1994","t","1672"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1995","t","2435"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1996","t","2642"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1997","t","3040"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1998","t","3741"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","1999","t","2765"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2000","t","2141.86"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2001","t","2943.45"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2002","t","3146.74"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2003","t","3275.93"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2004","t","3007.76"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2005","t","3347.26"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2006","t","3229.24"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2007","t","2826.45"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2008","t","2921.53"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2009","t","2844.31"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2010","t","2710.49"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2011","t","3122.9"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2012","t","3194.6"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2013","t","2850.14"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2014","t","2171.26"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2015","t","3674.44"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2016","t","3870.82"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2017","t","3381.09"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2018","t","2137.86"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2019","t","2089.35"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2020","t","2232.72"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2021","t","1994.56"
"Pesticides Use","Germany","Agricultural Use","Plant Growth Regulators","2022","t","2419.2"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","1994","t","70"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","1995","t","171"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","1996","t","155"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","1997","t","158"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","2006","t","83.5"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","2007","t","71.9"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","2008","t","72"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","2009","t","72.4"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","2010","t","127.6"
"Pesticides Use","Greece","Agricultural Use","Insecticides – Pyrethroids","2011","t","969.2"
